A,BundeslandId,Altersgruppe,AnzFallM,AnzFallW,AnzTodesfallM,AnzTodesfallW,AnzFall100kM,AnzFall100kW,AnzTodesfall100kM,AnzTodesfall100kW,ObjectId
16,16,A60-A79,16997,18192,976,500,6426.8,6168.8,369,169.5,1
3351,3,A00-A04,174,140,0,0,3977.1,3378.4,0,0,2
16,16,A80+,5942,11375,1471,1745,8913.5,10110.5,2206.6,1551,3
1001,1,A00-A04,78,65,0,0,3394.3,3101.1,0,0,4
3351,3,A05-A14,444,450,0,0,5143.1,5400.9,0,0,5
3101,3,A15-A34,1616,1547,0,0,4479.3,4872.7,0,0,6
3351,3,A15-A34,1135,1137,0,1,5724.8,6219.9,0,5.5,7
1001,1,A05-A14,211,216,0,0,5406.1,5817.4,0,0,8
3101,3,A35-A59,1633,1632,6,2,3911.9,4044.7,14.4,5,9
3351,3,A35-A59,1133,1198,5,0,3769.1,3967.9,16.6,0,10
1001,1,A15-A34,690,643,0,0,4920.1,5045.9,0,0,11
3101,3,A60-A79,518,556,41,38,2258.2,2073.2,178.7,141.7,12
3351,3,A60-A79,415,449,20,6,2062.9,2052.9,99.4,27.4,13
1001,1,A35-A59,508,566,1,1,3629.1,4200.1,7.1,7.4,14
3101,3,A80+,179,366,48,65,2632,3210.2,705.8,570.1,15
3351,3,A80+,124,218,27,29,2380.5,2612,518.3,347.5,16
1001,1,A60-A79,134,101,10,2,1613.7,1060,120.4,21,17
3102,3,A00-A04,248,241,0,0,8403.9,8537,0,0,18
3352,3,A00-A04,91,78,0,0,2007.1,1808.5,0,0,19
1001,1,A80+,39,61,15,13,1718.1,1703.4,660.8,363,20
3102,3,A05-A14,617,563,0,0,11483.3,11431.5,0,0,21
3352,3,A05-A14,308,326,0,0,3353.3,3806.6,0,0,22
1002,1,A00-A04,129,146,0,0,2273.1,2662.8,0,0,23
3102,3,A15-A34,1270,1221,0,0,10222.2,11051.8,0,0,24
3352,3,A15-A34,931,870,0,1,4649.7,4662.4,0,5.4,25
1002,1,A05-A14,643,600,0,0,6449.3,6293.9,0,0,26
3102,3,A35-A59,1272,1185,11,4,7547.6,7207.2,65.3,24.3,27
3352,3,A35-A59,1097,1221,6,2,3321.4,3566.8,18.2,5.8,28
1002,1,A15-A34,1723,1684,0,0,4496,4413.8,0,0,29
3102,3,A60-A79,359,323,25,9,3269.9,2656.2,227.7,74,30
3352,3,A60-A79,481,432,40,23,1988.5,1646.5,165.4,87.7,31
1002,1,A35-A59,1357,1368,8,2,3471,3463,20.5,5.1,32
3102,3,A80+,87,159,19,21,2875.1,3270.3,627.9,431.9,33
3352,3,A80+,170,328,49,61,2741.9,3395.1,790.3,631.4,34
1002,1,A60-A79,403,421,27,16,1883.6,1713.8,126.2,65.1,35
3103,3,A00-A04,157,153,0,0,4709.1,4814.3,0,0,36
3353,3,A00-A04,149,117,0,0,2338.4,1971.7,0,0,37
1002,1,A80+,110,233,23,44,1968.9,2500.3,411.7,472.2,38
3103,3,A05-A14,432,377,0,0,7283.8,6927.6,0,0,39
3353,3,A05-A14,509,448,0,0,4036.8,3760,0,0,40
1003,1,A00-A04,149,128,0,0,3124.3,2807.6,0,0,41
3103,3,A15-A34,1093,952,0,0,7275,7147.1,0,0,42
3353,3,A15-A34,1650,1364,0,1,6115.6,5675.8,0,4.2,43
1003,1,A05-A14,478,442,0,0,5215.5,5095.7,0,0,44
3103,3,A35-A59,1102,1075,4,1,5166.4,5239,18.8,4.9,45
3353,3,A35-A59,1983,1889,7,0,4352.1,3990.3,15.4,0,46
1003,1,A15-A34,1423,1378,0,0,5368.8,5390.6,0,0,47
3103,3,A60-A79,356,342,23,10,2955.1,2486.4,190.9,72.7,48
3353,3,A60-A79,562,510,16,8,2083.6,1707.6,59.3,26.8,49
1003,1,A35-A59,1362,1447,3,3,3869.6,3960,8.5,8.2,50
3103,3,A80+,88,156,31,32,2206.6,2612.2,777.3,535.8,51
3353,3,A80+,189,290,42,52,2521,2652.3,560.2,475.6,52
1003,1,A60-A79,439,431,13,12,2037,1660.4,60.3,46.2,53
3151,3,A00-A04,165,191,0,0,3388.1,4159.4,0,0,54
3354,3,A00-A04,25,30,0,0,2634.4,3225.8,0,0,55
1003,1,A80+,181,342,33,47,2812.3,3129,512.7,430,56
3151,3,A05-A14,556,510,0,0,6238.8,5995.1,0,0,57
3354,3,A05-A14,94,75,0,0,4404.9,3884,0,0,58
1004,1,A00-A04,80,63,0,0,4310.3,3767.9,0,0,59
3151,3,A15-A34,1286,1407,0,1,6586.4,7936.1,0,5.6,60
3354,3,A15-A34,177,204,0,0,3822.1,4996.3,0,0,61
1004,1,A05-A14,272,239,0,0,7214.9,6838.3,0,0,62
3151,3,A35-A59,1576,1684,3,3,4950.7,5345.9,9.4,9.5,63
3354,3,A35-A59,232,251,2,0,2946.4,3098,25.4,0,64
1004,1,A15-A34,551,496,0,0,5494.6,5530.8,0,0,65
3151,3,A60-A79,561,544,35,18,2962.1,2770.7,184.8,91.7,66
3354,3,A60-A79,93,99,5,3,1436.1,1414.1,77.2,42.9,67
1004,1,A35-A59,505,490,1,0,3784.2,3719.4,7.5,0,68
3151,3,A80+,224,460,63,83,4966.7,6892.4,1396.9,1243.6,69
3354,3,A80+,30,52,6,12,1737.1,1951.2,347.4,450.3,70
1004,1,A60-A79,127,134,6,4,1544.3,1449.4,73,43.3,71
3153,3,A00-A04,41,26,0,0,1642.6,1096.6,0,0,72
3355,3,A00-A04,83,80,0,0,1859.3,1931,0,0,73
1004,1,A80+,40,64,4,10,1713.1,1687.3,171.3,263.6,74
3153,3,A05-A14,219,190,0,0,4238.4,3930.5,0,0,75
3355,3,A05-A14,350,326,0,0,3922,3804.9,0,0,76
1051,1,A00-A04,49,46,0,0,1756.3,1710,0,0,77
3153,3,A15-A34,488,533,0,0,3204.6,4302.9,0,0,78
3355,3,A15-A34,1031,896,0,1,4754.9,4290.8,0,4.8,79
1051,1,A05-A14,226,200,0,0,3844.2,3551.8,0,0,80
3153,3,A35-A59,636,675,2,3,2845.1,3050.4,8.9,13.6,81
3355,3,A35-A59,956,984,1,2,2990.8,2949.4,3.1,6,82
1051,1,A15-A34,469,479,0,0,3226.3,3621.7,0,0,83
3153,3,A60-A79,300,341,23,16,1800.3,1864.1,138,87.5,84
3153,3,A80+,148,297,44,51,3010,3783.9,894.9,649.8,85
3154,3,A00-A04,73,69,0,0,3294.2,3172.4,0,0,86
3154,3,A05-A14,179,164,0,0,4385.1,4226.8,0,0,87
3154,3,A15-A34,443,469,0,0,4601.2,5381.5,0,0,88
3154,3,A35-A59,577,629,1,2,3560.2,3970.2,6.2,12.6,89
3154,3,A60-A79,246,221,19,5,2324.7,2006.5,179.6,45.4,90
3154,3,A80+,101,233,30,43,3770.1,5181.2,1119.8,956.2,91
3155,3,A00-A04,66,56,0,0,2387.8,2105.3,0,0,92
3155,3,A05-A14,248,235,0,0,4409.7,4374.5,0,0,93
3155,3,A15-A34,560,544,0,1,4099.3,4406.6,0,8.1,94
3155,3,A35-A59,707,769,3,0,3200.4,3425.1,13.6,0,95
3155,3,A60-A79,302,291,10,11,1844.4,1733.8,61.1,65.5,96
3155,3,A80+,82,156,20,21,1832.8,2175.4,447,292.8,97
3157,3,A00-A04,151,153,0,0,4207.3,4500,0,0,98
3157,3,A05-A14,494,458,0,0,7419.6,7106.3,0,0,99
3157,3,A15-A34,1105,1103,0,0,7444.1,8110.3,0,0,100
3157,3,A35-A59,1265,1293,2,2,5202.5,5356.7,8.2,8.3,101
3157,3,A60-A79,417,403,23,10,2946.2,2667.6,162.5,66.2,102
3157,3,A80+,151,362,34,35,4059.1,6162.8,914,595.8,103
3158,3,A00-A04,84,95,0,0,3113.4,3693.6,0,0,104
3158,3,A05-A14,223,196,0,0,4296.7,3958,0,0,105
3158,3,A15-A34,572,556,0,0,4431.4,4864,0,0,106
3158,3,A35-A59,671,712,0,2,3223.3,3393.9,0,9.5,107
3355,3,A60-A79,286,297,18,6,1558.7,1475.7,98.1,29.8,108
3355,3,A80+,64,158,21,24,1413.1,2182.6,463.7,331.5,109
3356,3,A00-A04,52,47,1,0,1866.5,1779,35.9,0,110
3356,3,A05-A14,182,174,0,0,3281.6,3399.1,0,0,111
3356,3,A15-A34,570,541,0,0,4996.5,5133.8,0,0,112
3356,3,A35-A59,696,723,1,0,3469.8,3485,5,0,113
3356,3,A60-A79,235,235,15,6,1800.2,1631.6,114.9,41.7,114
3356,3,A80+,62,131,19,26,1843,2633.2,564.8,522.6,115
3357,3,A00-A04,75,74,0,0,1901.6,1975.4,0,0,116
3357,3,A05-A14,264,259,0,0,3400.3,3535.4,0,0,117
3357,3,A15-A34,906,788,0,1,4612.3,4630.1,0,5.9,118
3357,3,A35-A59,1012,962,4,1,3505.1,3372.4,13.9,3.5,119
3357,3,A60-A79,393,367,21,19,2194.5,1970.4,117.3,102,120
3357,3,A80+,102,193,28,28,2312.4,2880.2,634.8,417.8,121
3358,3,A00-A04,65,79,0,0,1930.5,2503.2,0,0,122
3358,3,A05-A14,211,204,0,0,3070,3330.1,0,0,123
3358,3,A15-A34,709,745,0,0,4200.2,5190.9,0,0,124
3358,3,A35-A59,760,859,1,3,3184.7,3581.9,4.2,12.5,125
3358,3,A60-A79,313,304,19,17,2042.9,1854.2,124,103.7,126
3358,3,A80+,110,183,34,37,2684.2,2828,829.7,571.8,127
3359,3,A00-A04,192,137,0,0,3547,2764.9,0,0,128
1051,1,A35-A59,508,495,1,1,2296.6,2206,4.5,4.5,129
3359,3,A05-A14,528,458,0,0,5088.7,4811.4,0,0,130
1051,1,A60-A79,220,229,12,4,1364.3,1324.7,74.4,23.1,131
1051,1,A80+,85,151,19,22,1995.3,2409.4,446,351,132
1053,1,A00-A04,126,126,0,0,2553.2,2666.1,0,0,133
1053,1,A05-A14,472,458,0,0,4813.4,4973.4,0,0,134
1053,1,A15-A34,1088,1076,0,0,5277.7,5656.9,0,0,135
1053,1,A35-A59,1428,1394,6,2,4041,3839.5,17,5.5,136
1053,1,A60-A79,453,454,22,17,2161.2,1986,105,74.4,137
1053,1,A80+,158,313,34,44,2600.8,3366,559.7,473.2,138
1054,1,A00-A04,89,79,0,0,2464,2363.9,0,0,139
1054,1,A05-A14,219,218,0,0,3048,3193.7,0,0,140
1054,1,A15-A34,639,591,1,0,3371,3506,5.3,0,141
1054,1,A35-A59,715,738,1,1,2581.7,2532.9,3.6,3.4,142
1054,1,A60-A79,326,274,23,13,1694.9,1275.8,119.6,60.5,143
1054,1,A80+,106,159,27,24,2075.6,2059.3,528.7,310.8,144
1055,1,A00-A04,49,60,0,0,1319,1621.6,0,0,145
1055,1,A05-A14,264,260,0,0,3236.5,3301.2,0,0,146
1055,1,A15-A34,594,577,0,0,3111.7,3317.2,0,0,147
1055,1,A35-A59,797,914,1,2,2393,2543,3,5.6,148
1055,1,A60-A79,387,366,12,11,1504.9,1269.6,46.7,38.2,149
1055,1,A80+,136,284,36,26,1892,2685.6,500.8,245.9,150
0,0,A00-A04,79131,73453,5,9,3886.4,3799.8,0.2,0.5,151
0,0,A05-A14,317432,291544,6,8,8223,7991.1,0.2,0.2,152
0,0,A15-A34,832476,817014,160,94,8481.3,8972.4,1.6,1,153
0,0,A35-A59,994471,1053176,3327,1435,6893.8,7395.6,23.1,10.1,154
0,0,A60-A79,361999,366351,19589,10427,4206.4,3837.2,227.6,109.2,155
0,0,A80+,121361,228101,29752,35151,5315.4,6243.8,1303.1,962.2,156
1,1,A00-A04,1599,1520,0,1,2409.8,2404.1,0,1.6,157
1,1,A05-A14,5873,5415,0,0,4386.2,4265,0,0,158
1,1,A15-A34,14550,14055,2,1,4457.1,4642.1,0.6,0.3,159
1,1,A35-A59,16141,16724,65,28,3242.8,3272.4,13.1,5.5,160
1,1,A60-A79,5683,5508,311,188,1812.5,1580.4,99.2,53.9,161
1,1,A80+,2093,4179,524,660,2388,3149.7,597.9,497.4,162
2,2,A00-A04,1852,1533,0,0,3635.3,3168.3,0,0,163
2,2,A05-A14,6505,5932,0,0,7551,7312.5,0,0,164
2,2,A15-A34,19152,19076,6,4,7736.9,7764.4,2.4,1.6,165
2,2,A35-A59,19241,19344,81,30,5871.4,5925.1,24.7,9.2,166
2,2,A60-A79,5767,5533,386,198,3797.3,3178.8,254.2,113.8,167
2,2,A80+,1998,3768,557,620,4677,5396.8,1303.8,888,168
3,3,A00-A04,6640,5953,1,0,3415.9,3216.6,0.5,0,169
3,3,A05-A14,20768,19098,0,0,5544,5406.1,0,0,170
3,3,A15-A34,59234,55825,7,13,6252.2,6432.1,0.7,1.5,171
3,3,A35-A59,64105,64803,240,96,4705.4,4737.5,17.6,7,172
3,3,A60-A79,21625,21397,1204,675,2551,2319.2,142,73.2,173
3,3,A80+,7267,14134,1867,2176,3230.2,3978.7,829.9,612.5,174
4,4,A00-A04,527,466,0,0,2997.9,2826.5,0,0,175
4,4,A05-A14,2239,2003,0,1,7211,6883.4,0,3.4,176
4,4,A15-A34,7062,6632,1,0,7810,8029.2,1.1,0,177
4,4,A35-A59,6846,6744,30,10,5990.3,6072.4,26.3,9,178
4,4,A60-A79,2105,2087,137,67,3226.9,2784.7,210,89.4,179
4,4,A80+,554,1136,133,167,3108.5,3844.3,746.3,565.1,180
5,5,A00-A04,18049,16781,1,3,4038,3967.8,0.2,0.7,181
5,5,A05-A14,68092,62067,5,1,8061.9,7802.3,0.6,0.1,182
5,5,A15-A34,179708,177943,37,16,8308.2,8790,1.7,0.8,183
5,5,A35-A59,201217,205963,819,374,6582.1,6680.3,26.8,12.1,184
5,5,A60-A79,67430,67930,3936,2152,3740.8,3358.8,218.4,106.4,185
5,5,A80+,21931,40794,5317,6127,4562.4,5214.5,1106.1,783.2,186
6,6,A00-A04,4975,4663,0,0,3172.9,3139.5,0,0,187
6,6,A05-A14,20835,19252,0,0,7016.4,6839.9,0,0,188
6,6,A15-A34,63730,61268,27,9,8356.1,8637,3.5,1.3,189
6,6,A35-A59,73919,74882,257,112,6737.3,6824,23.4,10.2,190
6,6,A60-A79,25249,24462,1597,846,4015,3535.3,253.9,122.3,191
6,6,A80+,8581,16074,2376,2850,5170.7,6275.8,1431.7,1112.7,192
7,7,A00-A04,4071,3855,0,0,4076,4075.6,0,0,193
7,7,A05-A14,13156,12218,0,0,7008.3,6916.4,0,0,194
7,7,A15-A34,34174,32276,10,6,7150.1,7323.2,2.1,1.4,195
7,7,A35-A59,38211,39857,139,69,5446.2,5686,19.8,9.8,196
7,7,A60-A79,14223,14051,752,416,3198.5,2926.2,169.1,86.6,197
7,7,A80+,4826,9707,1223,1614,4223.4,5418.1,1070.3,900.9,198
8,8,A00-A04,10951,10039,3,3,3892.1,3764.9,1.1,1.1,199
8,8,A05-A14,44946,41064,1,1,8585.2,8258.6,0.2,0.2,200
1056,1,A00-A04,240,233,0,0,3109.2,3145.2,0,0,201
3359,3,A15-A34,1203,1133,0,0,5090.8,5245.9,0,0,202
1056,1,A05-A14,923,795,0,0,6019.3,5413.7,0,0,203
1056,1,A15-A34,2073,2096,0,0,6067.6,6699.9,0,0,204
1056,1,A35-A59,2485,2693,8,2,4386.7,4666.3,14.1,3.5,205
1056,1,A60-A79,918,859,61,30,2841.5,2362.9,188.8,82.5,206
1056,1,A80+,422,975,130,169,4498.5,6920.3,1385.8,1199.5,207
1057,1,A00-A04,22,32,0,0,802,1193.1,0,0,208
1057,1,A05-A14,139,142,0,0,2395.3,2500.4,0,0,209
1057,1,A15-A34,300,301,0,0,2468.7,2659.2,0,0,210
1057,1,A35-A59,435,454,0,0,2002.9,1964.3,0,0,211
1057,1,A60-A79,188,174,7,4,1195.2,1001.3,44.5,23,212
1057,1,A80+,63,101,12,13,1391.3,1551.7,265,199.7,213
1058,1,A00-A04,150,106,0,0,2415.5,1785.4,0,0,214
1058,1,A05-A14,490,380,0,0,3712.7,3045.1,0,0,215
1058,1,A15-A34,948,815,1,0,3318.2,3150.4,3.5,0,216
1058,1,A35-A59,1175,1060,7,2,2470.6,2149.9,14.7,4.1,217
1058,1,A60-A79,379,372,16,8,1215.6,1099.3,51.3,23.6,218
1058,1,A80+,106,143,20,13,1246.5,1180.2,235.2,107.3,219
1059,1,A00-A04,111,101,0,0,2306.3,2264.6,0,0,220
1059,1,A05-A14,270,260,0,0,2752.3,2863.8,0,0,221
1059,1,A15-A34,564,634,0,0,2668.4,3199.4,0,0,222
1059,1,A35-A59,711,744,9,3,2061.3,2120.9,26.1,8.6,223
1059,1,A60-A79,280,273,7,9,1185.1,1093.2,29.6,36,224
1059,1,A80+,83,135,15,20,1311.2,1494.9,237,221.5,225
1060,1,A00-A04,157,153,0,0,2378.8,2422.8,0,0,226
1060,1,A05-A14,573,509,0,0,4242.2,4017.7,0,0,227
1060,1,A15-A34,1498,1383,0,0,4982.9,5029.1,0,0,228
1060,1,A35-A59,1807,1830,8,4,3585.9,3628.4,15.9,7.9,229
1060,1,A60-A79,576,587,33,28,2000.7,1830.4,114.6,87.3,230
1060,1,A80+,199,384,46,61,2513.6,3268.6,581,519.2,231
1061,1,A00-A04,31,39,0,0,1102.8,1405.9,0,0,232
1061,1,A05-A14,181,161,0,0,3020.2,2849.6,0,0,233
1061,1,A15-A34,604,539,0,1,4249.9,4207,0,7.8,234
1061,1,A35-A59,609,629,1,1,2642.8,2696.8,4.3,4.3,235
1061,1,A60-A79,220,198,8,5,1502.2,1268.5,54.6,32,236
1061,1,A80+,67,126,14,18,1733.5,2111.6,362.2,301.7,237
1062,1,A00-A04,139,143,0,1,2393.7,2657,0,18.6,238
1062,1,A05-A14,512,535,0,0,4123,4547.4,0,0,239
1062,1,A15-A34,1386,1363,0,0,5758.2,6126.7,0,0,240
1062,1,A35-A59,1739,1902,10,4,3969.6,4172.5,22.8,8.8,241
1062,1,A60-A79,633,635,54,25,2457,2224.4,209.6,87.6,242
1062,1,A80+,298,708,96,136,3789.4,6033.7,1220.8,1159,243
2000,2,A00-A04,1852,1533,0,0,3635.3,3168.3,0,0,244
2000,2,A05-A14,6505,5932,0,0,7551,7312.5,0,0,245
2000,2,A15-A34,19152,19076,6,4,7736.9,7764.4,2.4,1.6,246
2000,2,A35-A59,19241,19344,81,30,5871.4,5925.1,24.7,9.2,247
2000,2,A60-A79,5767,5533,386,198,3797.3,3178.8,254.2,113.8,248
2000,2,A80+,1998,3768,557,620,4677,5396.8,1303.8,888,249
3101,3,A00-A04,140,118,0,0,2515.3,2166.7,0,0,250
3101,3,A05-A14,499,434,0,0,4939.6,4535,0,0,251
3359,3,A35-A59,1353,1349,6,2,3784.7,3805.6,16.8,5.6,252
3158,3,A60-A79,272,281,18,14,1978.9,1908.6,131,95.1,253
3158,3,A80+,97,188,24,44,2590.8,3355.9,641,785.4,254
3359,3,A60-A79,395,415,27,14,1834.5,1768.6,125.4,59.7,255
3159,3,A00-A04,193,169,0,0,2667.2,2483.1,0,0,256
3359,3,A80+,158,263,49,48,2880.1,3213.2,893.2,586.4,257
8,8,A15-A34,124219,118850,21,14,8896.5,9323.3,1.5,1.1,258
3159,3,A05-A14,605,613,0,0,4337.9,4720.1,0,0,259
3360,3,A00-A04,60,53,0,0,3161.2,2871.1,0,0,260
8,8,A35-A59,144049,149574,420,168,7462.1,7895.7,21.8,8.9,261
3159,3,A15-A34,1765,1743,1,1,4286.3,4485.9,2.4,2.6,262
3360,3,A05-A14,169,140,0,0,4316.7,3703.7,0,0,263
8,8,A60-A79,48700,48478,2196,1155,4473.5,4047.2,201.7,96.4,264
3159,3,A35-A59,1767,1932,4,3,3428.4,3633.8,7.8,5.6,265
3360,3,A15-A34,432,443,0,0,4457.7,4969.7,0,0,266
8,8,A80+,14723,26649,3560,4038,4967,5849.4,1201,886.3,267
3159,3,A60-A79,818,789,41,33,2306.3,2066.6,115.6,86.4,268
3360,3,A35-A59,433,539,0,2,2787.3,3396.6,0,12.6,269
9,9,A00-A04,14590,13776,0,2,4414,4371,0,0.6,270
3159,3,A80+,334,777,82,131,3471.2,5209.2,852.2,878.3,271
3360,3,A60-A79,197,236,12,13,1796.1,1973.6,109.4,108.7,272
9,9,A05-A14,59372,53879,0,3,9850.2,9436.3,0,0.5,273
3241,3,A00-A04,1212,1040,0,0,4234.7,3808.8,0,0,274
3360,3,A80+,123,237,45,44,3834.2,4755.2,1402.7,882.8,275
9,9,A15-A34,171633,160381,17,16,10641,10768.9,1.1,1.1,276
3241,3,A05-A14,3895,3657,0,0,7207,7147.7,0,0,277
3361,3,A00-A04,127,112,0,0,3588.6,3358.3,0,0,278
9,9,A35-A59,194827,198770,537,227,8408.8,8698.6,23.2,9.9,279
3241,3,A15-A34,11026,10752,2,2,7721.8,7994.6,1.4,1.5,280
3361,3,A05-A14,394,392,0,0,5822.4,5962,0,0,281
9,9,A60-A79,68473,67420,3212,1723,5229.8,4696.2,245.3,120,282
3241,3,A35-A59,11126,11689,34,13,5671,5894.8,17.3,6.6,283
3361,3,A15-A34,1040,990,1,0,6946.8,7122.3,6.7,0,284
9,9,A80+,21479,39441,5092,6329,6314.6,7421.5,1497,1190.9,285
3241,3,A60-A79,3459,3543,208,121,3098.4,2792.8,186.3,95.4,286
3361,3,A35-A59,1032,1042,5,0,4433,4341.8,21.5,0,287
10,10,A00-A04,971,984,0,0,4584.3,4868.6,0,0,288
3241,3,A80+,1267,2602,345,395,3933.6,5030.8,1071.1,763.7,289
3361,3,A60-A79,337,366,19,4,2219.4,2228.2,125.1,24.4,290
10,10,A05-A14,3534,3385,0,0,8544.3,8781.5,0,0,291
3251,3,A00-A04,125,109,0,0,2386.9,2207.8,0,0,292
3361,3,A80+,94,147,23,23,2446,2554.3,598.5,399.7,293
10,10,A15-A34,8194,8606,2,3,7409.6,8513.1,1.8,3,294
3251,3,A05-A14,426,423,0,0,4145.6,4403.5,0,0,295
3401,3,A00-A04,61,67,0,0,2862.5,3258.8,0,0,296
10,10,A35-A59,9566,10427,41,15,5820.7,6298.7,24.9,9.1,297
3251,3,A15-A34,1450,1345,1,0,6038.4,6192.2,4.2,0,298
3401,3,A05-A14,250,241,0,0,6560,6796.4,0,0,299
10,10,A60-A79,4212,4153,206,111,3624.3,3274.6,177.3,87.5,300
3251,3,A35-A59,1689,1835,5,0,4411.3,4801.9,13.1,0,301
3401,3,A15-A34,786,804,0,0,8448.9,9505.8,0,0,302
10,10,A80+,1471,2756,336,390,5018.3,5650.4,1146.2,799.6,303
3251,3,A60-A79,569,561,20,12,2349.7,2208.5,82.6,47.2,304
3401,3,A35-A59,845,951,5,1,6522.1,7370.4,38.6,7.8,305
11,11,A00-A04,3940,3659,0,0,4014.3,3927.1,0,0,306
3251,3,A80+,218,460,34,41,3394.1,4723.3,529.3,421,307
3401,3,A60-A79,292,275,17,10,3686.9,3038.3,214.6,110.5,308
11,11,A05-A14,16237,15142,0,1,9520.5,9393.1,0,0.6,309
3252,3,A00-A04,118,101,0,0,3447.3,3129.8,0,0,310
3401,3,A80+,86,157,23,17,3998.1,4880.3,1069.3,528.4,311
11,11,A15-A34,42077,44925,7,2,8804,9543.6,1.5,0.4,312
3252,3,A05-A14,385,350,0,0,5841.3,5494.5,0,0,313
3402,3,A00-A04,54,56,0,0,4415.4,5008.9,0,0,314
11,11,A35-A59,45096,48327,120,51,6958,7690.8,18.5,8.1,315
3252,3,A15-A34,920,906,1,0,5991.9,6228.1,6.5,0,316
3402,3,A05-A14,131,134,0,0,5499.6,6209.5,0,0,317
11,11,A60-A79,14761,14451,832,421,4568.5,3889.8,257.5,113.3,318
3252,3,A35-A59,977,1025,2,0,3990.7,4072.6,8.2,0,319
3402,3,A15-A34,311,311,0,0,4753.2,5182.5,0,0,320
11,11,A80+,4875,8758,1086,1265,5790.7,6390.1,1290,923,321
3252,3,A60-A79,393,405,23,9,2299.2,2123,134.6,47.2,322
3402,3,A35-A59,314,277,2,0,3766.8,3421,24,0,323
12,12,A00-A04,1990,1822,0,0,3573.1,3463.2,0,0,324
3252,3,A80+,103,291,30,39,2085.9,3501.8,607.5,469.3,325
3254,3,A00-A04,294,264,0,0,4762.7,4561.9,0,0,326
3254,3,A05-A14,790,694,0,0,6558.2,6021.7,0,0,327
3254,3,A15-A34,1842,1884,0,1,5823.2,6252.1,0,3.3,328
3254,3,A35-A59,1918,2120,13,4,4140,4545,28.1,8.6,329
3254,3,A60-A79,749,759,49,39,2493.5,2289.2,163.1,117.6,330
3254,3,A80+,268,627,87,114,3224.3,4580.7,1046.7,832.8,331
3255,3,A00-A04,44,33,0,0,2923.6,2302.9,0,0,332
3255,3,A05-A14,134,121,0,0,4548.5,4355.7,0,0,333
3255,3,A15-A34,330,346,0,0,4314.9,5204.6,0,0,334
3255,3,A35-A59,412,443,0,1,3560.3,3858.5,0,8.7,335
3255,3,A60-A79,174,176,13,8,2037.5,1933.4,152.2,87.9,336
3255,3,A80+,86,163,19,32,3307.7,4123.5,730.8,809.5,337
3256,3,A00-A04,57,52,0,0,2022,1834.9,0,0,338
3256,3,A05-A14,208,190,0,0,3652.3,3386.2,0,0,339
3256,3,A15-A34,740,726,0,1,5371.7,5929,0,8.2,340
3256,3,A35-A59,888,954,6,1,4211.1,4614.3,28.5,4.8,341
3256,3,A60-A79,329,353,27,17,2435.1,2482.4,199.8,119.5,342
3256,3,A80+,174,302,59,54,5062.6,5265.9,1716.6,941.6,343
3257,3,A00-A04,118,103,0,0,3382.1,3062.7,0,0,344
3257,3,A05-A14,437,411,0,0,6314.1,6222.6,0,0,345
3257,3,A15-A34,1070,1010,0,0,6379.7,6587.1,0,0,346
3257,3,A35-A59,1208,1235,8,5,4414.1,4521.5,29.2,18.3,347
3257,3,A60-A79,417,411,13,8,2304.1,2093.2,71.8,40.7,348
3257,3,A80+,147,286,24,33,2881.8,3401.5,470.5,392.5,349
3402,3,A60-A79,73,83,1,1,1436.2,1488,19.7,17.9,350
12,12,A05-A14,10266,9291,0,1,8659.6,8297.4,0,0.9,351
3402,3,A80+,21,42,3,9,1612.9,2045.8,230.4,438.4,352
12,12,A15-A34,16609,17836,2,1,7314.8,8529.5,0.9,0.5,353
3403,3,A00-A04,58,83,0,0,1523.1,2173.3,0,0,354
12,12,A35-A59,29344,35703,85,35,6350.8,8004.9,18.4,7.8,355
3403,3,A05-A14,317,271,0,0,4415.7,3892,0,0,356
12,12,A60-A79,13039,13572,736,406,4268.2,4065.2,240.9,121.6,357
3403,3,A15-A34,1052,1137,0,0,4315.2,4636.8,0,0,358
12,12,A80+,4979,9309,1322,1470,6286.1,7190.7,1669.1,1135.5,359
3403,3,A35-A59,949,970,5,2,3545.8,3375.9,18.7,7,360
13,13,A00-A04,1088,993,0,0,3216,3072.3,0,0,361
3403,3,A60-A79,264,282,11,3,1717.2,1582.6,71.5,16.8,362
13,13,A05-A14,4070,3856,0,0,5661.6,5619.4,0,0,363
3403,3,A80+,74,102,18,15,1918.1,1596.7,466.6,234.8,364
13,13,A15-A34,7483,7563,1,1,4865.4,5320.7,0.7,0.7,365
3404,3,A00-A04,182,198,0,0,4893.8,5490.8,0,0,366
13,13,A35-A59,11889,12992,35,17,4172.9,4835.1,12.3,6.3,367
3404,3,A05-A14,562,529,0,0,8275.7,8098.6,0,0,368
13,13,A60-A79,5425,5528,273,144,2709.2,2502.5,136.3,65.2,369
3404,3,A15-A34,1887,1680,0,0,7374,6544.1,0,0,370
13,13,A80+,1778,3436,399,440,3638.5,4063.9,816.5,520.4,371
3404,3,A35-A59,1602,1547,4,5,6238.1,5936.8,15.6,19.2,372
14,14,A00-A04,3736,3507,0,0,4046.6,3983.2,0,0,373
3404,3,A60-A79,488,467,28,11,3516.9,2894,201.8,68.2,374
14,14,A05-A14,23728,21999,0,0,12636,12384.3,0,0,375
3404,3,A80+,146,264,29,33,3824,3915.2,759.6,489.4,376
